Timestamp, Angle x, Angle y, Angle z, Marker
40,0.667056,0.62884,-1.38222,0
60,0.668225,0.629068,-1.38195,0
80,0.669023,0.629482,-1.38167,0
100,0.669665,0.629712,-1.38144,0
120,0.669662,0.629777,-1.38165,0
120,0.669662,0.629777,-1.38165,0
160,0.669508,0.629678,-1.38165,0
180,0.669508,0.629678,-1.38165,0
200,0.66958,0.629583,-1.38165,0
210,0.66958,0.629583,-1.38165,0
230,0.669631,0.629588,-1.38167,0
250,0.669476,0.629489,-1.38167,0
270,0.66986,0.629677,-1.38162,0
290,0.670621,0.630032,-1.38178,0
310,0.67116,0.630319,-1.38173,0
330,0.671503,0.630791,-1.38165,0
350,0.671503,0.630791,-1.38165,0
370,0.671503,0.630791,-1.38165,0
390,0.671503,0.630791,-1.38165,0
410,0.671431,0.630886,-1.38164,0
430,0.671428,0.630951,-1.38185,0
450,0.670922,0.630853,-1.38188,0
470,0.67026,0.630657,-1.38191,0
490,0.670185,0.630816,-1.38212,0
510,0.670257,0.630721,-1.38212,0
530,0.670257,0.630721,-1.38212,0
550,0.670103,0.630623,-1.38213,0
570,0.670103,0.630623,-1.38213,0
590,0.66938,0.63081,-1.38214,0
610,0.66884,0.630716,-1.38157,0
630,0.668058,0.63031,-1.38127,0
650,0.666689,0.629615,-1.38101,0
670,0.664591,0.628822,-1.38077,0
690,0.662468,0.627779,-1.38035,0
710,0.660864,0.626926,-1.38052,0
730,0.659957,0.626281,-1.38098,0
750,0.659348,0.626258,-1.38218,0
770,0.659719,0.626738,-1.38369,0
790,0.661059,0.627634,-1.3849,0
810,0.662833,0.628725,-1.38609,0
830,0.664711,0.629829,-1.38731,0
850,0.665714,0.630456,-1.38798,0
870,0.665997,0.631054,-1.38831,0
890,0.66607,0.63096,-1.38831,0
910,0.66607,0.63096,-1.38831,0
930,0.66559,0.630547,-1.38796,0
950,0.665159,0.630203,-1.38784,0
970,0.665159,0.630203,-1.38784,0
990,0.665487,0.630452,-1.38798,0
1010,0.66597,0.630801,-1.38812,0
1030,0.666044,0.631274,-1.38869,0
1050,0.665452,0.631197,-1.3891,0
1070,0.664662,0.631219,-1.38953,0
1090,0.664075,0.630927,-1.38956,0
1110,0.663972,0.630832,-1.38958,0
1130,0.664447,0.630742,-1.38958,0
1150,0.665356,0.630845,-1.38953,0
1170,0.666567,0.630794,-1.38929,0
1190,0.668144,0.630815,-1.38864,0
1210,0.669963,0.631023,-1.38855,0
1230,0.671338,0.631663,-1.38861,0
1250,0.671801,0.632264,-1.38893,0
1270,0.672927,0.632912,-1.38905,0
1290,0.673523,0.633075,-1.38859,0
1310,0.673637,0.633458,-1.38857,0
1330,0.67371,0.633364,-1.38857,0
1350,0.673987,0.633525,-1.38875,0
1370,0.674341,0.633526,-1.38872,0
1390,0.674704,0.633815,-1.38868,0
1410,0.674704,0.633815,-1.38868,0
1430,0.674249,0.633654,-1.38852,0
1450,0.674249,0.633654,-1.38852,0
1470,0.674247,0.633719,-1.38873,0
1490,0.67382,0.633964,-1.38891,0
1510,0.67382,0.633964,-1.38891,0
1530,0.673924,0.63406,-1.38889,0
1550,0.673924,0.63406,-1.38889,0
1570,0.67304,0.634209,-1.38912,0
1590,0.672324,0.633918,-1.38919,0
1610,0.672245,0.633507,-1.38882,0
1630,0.673366,0.632862,-1.38765,0
1650,0.673913,0.632717,-1.38686,0
1670,0.672928,0.632707,-1.3869,0
1690,0.670374,0.632203,-1.38763,0
1710,0.669364,0.631788,-1.38733,0
1730,0.669762,0.630528,-1.38702,0
1750,0.668957,0.629063,-1.38737,0
1770,0.668711,0.629117,-1.38816,0
1790,0.66831,0.629832,-1.3889,0
1810,0.666896,0.630348,-1.3897,0
1830,0.666896,0.630348,-1.3897,0
1850,0.666896,0.630348,-1.3897,0
1870,0.666275,0.630627,-1.3897,0
1890,0.665394,0.630777,-1.38993,0
1910,0.665394,0.630777,-1.38993,0
1930,0.665394,0.630777,-1.38993,0
1950,0.665167,0.630773,-1.38992,0
1970,0.665167,0.630773,-1.38992,0
1990,0.665308,0.630799,-1.3903,0
2010,0.665573,0.630736,-1.3907,0
2030,0.665737,0.630513,-1.3909,0
2050,0.66558,0.630478,-1.39111,0
2070,0.665508,0.630573,-1.39111,0
2090,0.665508,0.630573,-1.39111,0
2110,0.665354,0.630474,-1.39111,0
2130,0.665116,0.630791,-1.3909,0
2150,0.664994,0.630731,-1.39072,0
2170,0.664645,0.630666,-1.39054,0
2190,0.664645,0.630666,-1.39054,0
2200,0.664875,0.630606,-1.39033,0
2220,0.665565,0.630993,-1.39028,0
2240,0.666505,0.631286,-1.39022,0
2260,0.666934,0.631696,-1.39055,0
2280,0.667395,0.632145,-1.39071,0
2300,0.667322,0.632239,-1.3907,0
2320,0.667168,0.63214,-1.3907,0
2340,0.667168,0.63214,-1.3907,0
2360,0.667165,0.632205,-1.39092,0
2380,0.667011,0.632106,-1.39092,0
2400,0.667011,0.632106,-1.39092,0
2420,0.666938,0.6322,-1.39091,0
2440,0.666938,0.6322,-1.39091,0
2460,0.667414,0.632111,-1.39091,0
2480,0.668027,0.632241,-1.39065,0
2500,0.668355,0.632405,-1.39084,0
2520,0.668355,0.632405,-1.39084,0
2540,0.668789,0.6326,-1.39081,0
2560,0.669318,0.632602,-1.39077,0
2580,0.669772,0.632763,-1.39093,0
2600,0.669922,0.633079,-1.3913,0
2620,0.670114,0.633263,-1.39185,0
2640,0.670614,0.633647,-1.3924,0
2660,0.671226,0.633843,-1.39236,0
2680,0.671226,0.633843,-1.39236,0
2700,0.670727,0.63403,-1.39238,0
2720,0.669822,0.633641,-1.39184,0
2740,0.668255,0.632967,-1.39138,0
2760,0.666113,0.632225,-1.39074,0
2780,0.664242,0.631358,-1.39029,0
2800,0.662986,0.630493,-1.39042,0
2820,0.663037,0.630497,-1.39043,0
2840,0.663702,0.630588,-1.39098,0
2860,0.66498,0.631378,-1.39183,0
2880,0.667235,0.632438,-1.39223,0
2900,0.66909,0.633496,-1.39265,0
2920,0.670388,0.634364,-1.39313,0
2940,0.670954,0.63491,-1.39327,0
2960,0.6708,0.634811,-1.39327,0
2980,0.670727,0.634905,-1.39327,0
3000,0.670724,0.63497,-1.39348,0
3020,0.670345,0.634649,-1.39311,0
3040,0.669788,0.634391,-1.39296,0
3060,0.669022,0.634096,-1.39301,0
3080,0.668126,0.634021,-1.39346,0
3100,0.667972,0.633921,-1.39346,0
3120,0.669079,0.633996,-1.3936,0
3140,0.670598,0.634517,-1.39389,0
3160,0.671951,0.635326,-1.39418,0
3180,0.672591,0.635932,-1.39448,0
3200,0.673131,0.636224,-1.39443,0
3220,0.673877,0.636619,-1.39439,0
3240,0.673877,0.636619,-1.39439,0
3260,0.674178,0.636683,-1.39456,0
3280,0.674664,0.637037,-1.3947,0
3300,0.675094,0.637519,-1.39525,0
3320,0.675039,0.637734,-1.39561,0
3340,0.674966,0.637829,-1.39561,0
3360,0.674966,0.637829,-1.39561,0
3380,0.674966,0.637829,-1.39561,0
3400,0.674966,0.637829,-1.39561,0
3420,0.674457,0.637726,-1.39563,0
3440,0.674457,0.637726,-1.39563,0
3460,0.674454,0.637791,-1.39585,0
3480,0.674547,0.638361,-1.39578,0
3500,0.674547,0.638361,-1.39578,0
3520,0.674547,0.638361,-1.39578,0
3540,0.674598,0.638365,-1.3958,0
3560,0.674439,0.638485,-1.39617,0
3580,0.674466,0.638894,-1.39652,0
3600,0.674459,0.639179,-1.39711,0
3620,0.674486,0.639589,-1.39746,0
3640,0.674481,0.639808,-1.39783,0
3660,0.674737,0.640224,-1.39819,0
3680,0.675151,0.640674,-1.39833,0
3700,0.675592,0.640806,-1.39808,0
3720,0.675592,0.640806,-1.39808,0
3740,0.675589,0.640872,-1.3983,0
3760,0.675589,0.640872,-1.3983,0
3780,0.675005,0.640862,-1.39832,0
3800,0.674421,0.640853,-1.39835,0
3820,0.674421,0.640853,-1.39835,0
3840,0.674265,0.640753,-1.39835,0
3860,0.674544,0.640916,-1.39853,0
3880,0.675438,0.64128,-1.39866,0
3900,0.676174,0.641611,-1.39901,0
3920,0.676859,0.641938,-1.39935,0
3940,0.677481,0.642648,-1.39967,0
3960,0.677849,0.642874,-1.39942,0
3980,0.678184,0.642977,-1.3994,0
4000,0.678184,0.642977,-1.3994,0
4020,0.677773,0.643035,-1.39963,0
4040,0.676726,0.643078,-1.39986,0
4060,0.675907,0.643282,-1.40026,0
4080,0.676909,0.643589,-1.40021,0
4100,0.679013,0.643947,-1.3999,0
4120,0.681237,0.644624,-1.39935,0
4140,0.682929,0.645293,-1.39884,0
4160,0.683546,0.646513,-1.39832,0
4180,0.683472,0.646637,-1.39751,0
4200,0.682484,0.646174,-1.3968,0
4220,0.680969,0.64554,-1.3965,0
4240,0.679681,0.64498,-1.39641,0
4260,0.67862,0.644802,-1.39687,0
4280,0.678369,0.644861,-1.39768,0
4300,0.67901,0.644776,-1.39825,0
4320,0.679789,0.644978,-1.39879,0
4340,0.681092,0.645575,-1.39929,0
4360,0.682652,0.645861,-1.3994,0
4380,0.684463,0.646086,-1.39871,0
4400,0.685615,0.646393,-1.39804,0
4420,0.685738,0.646488,-1.39742,0
4440,0.685037,0.6467,-1.39725,0
4460,0.684804,0.646791,-1.39667,0
4480,0.684701,0.646658,-1.39567,0
4500,0.684526,0.646465,-1.39451,0
4520,0.683315,0.645554,-1.39305,0
4540,0.681437,0.644289,-1.39146,0
4560,0.679438,0.643122,-1.38986,0
4580,0.677342,0.641611,-1.38869,0
4600,0.675529,0.640267,-1.38772,0
4620,0.673726,0.638605,-1.38695,0
4640,0.672692,0.637307,-1.38634,0
4660,0.671951,0.635718,-1.3857,0
4680,0.671323,0.634579,-1.38524,0
4700,0.670174,0.63312,-1.38504,0
4720,0.668565,0.631366,-1.38483,0
4740,0.666985,0.629932,-1.38503,0
4760,0.66527,0.628432,-1.38563,0
4780,0.664013,0.627026,-1.38619,0
4800,0.662939,0.626121,-1.38709,0
4820,0.661795,0.625311,-1.38798,0
4840,0.660425,0.624561,-1.38908,0
4860,0.657958,0.623894,-1.39019,0
4880,0.654569,0.623223,-1.39136,0
4900,0.650433,0.622263,-1.39258,0
4920,0.646433,0.62115,-1.39362,0
4940,0.642469,0.619793,-1.39448,0
4960,0.638572,0.618318,-1.39494,0
4980,0.634533,0.61681,-1.39562,0
5000,0.631276,0.615347,-1.39607,0
5020,0.628823,0.614116,-1.39628,0
5040,0.627196,0.612584,-1.39608,0
5060,0.62604,0.61133,-1.39581,0
5080,0.625,0.610541,-1.39613,0
5100,0.624203,0.6098,-1.39659,0
